date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:49:52	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%229520d03-12d68-574466d5e90c0%22	http://sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/css/font-awesome.min.css?ver=4.9.6)
01:49:58	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229520d02-2876e-574466d5e90c0%22	http://sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/css/font-awesome.min.css?ver=4.9.6)
01:50:02	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229520d02-2876e-574466d5e90c0%22	http://sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/fonts/fontawesome-webfont.eot?	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/css/font-awesome.min.css?ver=4.9.6)
01:50:05	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%229520d04-6c7db-574466d5e90c0%22	http://sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/css/font-awesome.min.css?ver=4.9.6)
01:50:06	847/847	---M--	200	added ('OK')	image/gif	etag:%229520d2f-34f-576334d02ebc0%22	http://sikhreviewnorthamerica.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://sikhreviewnorthamerica.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.4)
01:50:07	3420/3420	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229521481-d5c-57633b2a32800%22	http://sikhreviewnorthamerica.com/wp-content/plugins/wp-post-author//assets/css/fonts/icomoon.eot?5l53jq	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/wp-post-author/assets/css/fonts/icomoon28b2.eot	(from http://sikhreviewnorthamerica.com/wp-content/plugins/wp-post-author//assets/css/awpa-frontend-style.css?ver=4.9.6)
01:50:08	3256/3256	---M--	200	added ('OK')	font/ttf	etag:%22952147f-cb8-57633b2a32800%22	http://sikhreviewnorthamerica.com/wp-content/plugins/wp-post-author//assets/css/fonts/icomoon.ttf?5l53jq	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/wp-post-author/assets/css/fonts/icomoon28b2.ttf	(from http://sikhreviewnorthamerica.com/wp-content/plugins/wp-post-author//assets/css/awpa-frontend-style.css?ver=4.9.6)
01:50:09	3332/3332	---M--	200	added ('OK')	font/woff	etag:%229521480-d04-57633b2a32800%22	http://sikhreviewnorthamerica.com/wp-content/plugins/wp-post-author//assets/css/fonts/icomoon.woff?5l53jq	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/wp-post-author/assets/css/fonts/icomoon28b2.woff	(from http://sikhreviewnorthamerica.com/wp-content/plugins/wp-post-author//assets/css/awpa-frontend-style.css?ver=4.9.6)
01:50:09	98024/98024	---M--	200	added ('OK')	font/woff	etag:%229520d06-17ee8-574466d5e90c0%22	http://sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/css/font-awesome.min.css?ver=4.9.6)
01:50:09	9115/9115	---M--	200	added ('OK')	image/svg+xml	etag:%22952147e-239b-57633b2a32800%22	http://sikhreviewnorthamerica.com/wp-content/plugins/wp-post-author//assets/css/fonts/icomoon.svg?5l53jq	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/wp-post-author/assets/css/fonts/icomoon28b2.svg	(from http://sikhreviewnorthamerica.com/wp-content/plugins/wp-post-author//assets/css/awpa-frontend-style.css?ver=4.9.6)
01:50:13	22449/22449	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229520315-57b1-52e588fac8080%22	http://sikhreviewnorthamerica.com/wp-includes/fonts/dashicons.eot	D:/asr/asr/sikhreviewnorthamerica.com/wp-includes/fonts/dashicons.eot	(from http://sikhreviewnorthamerica.com/wp-includes/css/dashicons.min.css?ver=4.9.6)
01:50:23	63376/63376	---M--	200	added ('OK')	font/woff2	etag:%229521729-f790-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-brands-400.woff2	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-brands-400.woff2	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:50:25	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%229520d01-286ac-574466d5e90c0%22	http://sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://sikhreviewnorthamerica.com/wp-content/plugins/avata-hoo-contact-form/assets/plugins/font-awesome/css/font-awesome.min.css?ver=4.9.6)
01:50:28	115052/115052	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22952172e-1c16c-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-brands-400.eot	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-brands-400.eot	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:50:37	73920/73920	---M--	200	added ('OK')	font/woff	etag:%229521730-120c0-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-brands-400.woff	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-brands-400.woff	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:50:40	622420/622420	---M--	200	added ('OK')	image/svg+xml	etag:%22952172b-97f54-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-brands-400.svg	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-brands-400.svg	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:50:44	115052/115052	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22952172e-1c16c-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-brands-400.eot?	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-brands-400d41d.eot	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:50:46	837293/837293	---M--	200	added ('OK')	image/jpeg	etag:%229520a38-cc6ad-5744752d8e740%22	http://sikhreviewnorthamerica.com/wp-content/uploads/2018/08/jk-1.jpg	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/uploads/2018/08/jk-1.jpg	(from http://sikhreviewnorthamerica.com/)
01:50:47	14952/14952	---M--	200	added ('OK')	font/woff2	etag:%229521725-3a68-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-regular-400.woff2	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-regular-400.woff2	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:50:48	40744/40744	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22952172c-9f28-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-regular-400.eot	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-regular-400.eot	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:50:49	114816/114816	---M--	200	added ('OK')	font/ttf	etag:%229521732-1c080-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-brands-400.ttf	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-brands-400.ttf	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:50:50	141551/141551	---M--	200	added ('OK')	image/svg+xml	etag:%229521731-228ef-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-regular-400.svg	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-regular-400.svg	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:50:52	18212/18212	---M--	200	added ('OK')	font/woff	etag:%229521727-4724-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-regular-400.woff	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-regular-400.woff	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:50:54	40744/40744	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22952172c-9f28-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-regular-400.eot?	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-regular-400d41d.eot	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:50:57	40516/40516	---M--	200	added ('OK')	font/ttf	etag:%229521728-9e44-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-regular-400.ttf	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-regular-400.ttf	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:51:02	59572/59572	---M--	200	added ('OK')	font/woff2	etag:%22952172d-e8b4-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-solid-900.woff2	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-solid-900.woff2	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:51:07	76632/76632	---M--	200	added ('OK')	font/woff	etag:%22952172a-12b58-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-solid-900.woff	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-solid-900.woff	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:51:09	592839/592839	---M--	200	added ('OK')	image/svg+xml	etag:%22952172f-90bc7-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-solid-900.svg	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-solid-900.svg	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:51:10	34181/34181	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Nov%202020%2009:51:13%20GMT	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/owl/owl.video.play.png	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/owl/owl.video.play.png	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/owl/owl.carousel.min.css?ver=4.9.6)
01:51:11	4529/4529	---M--	200	added ('OK')	image/png	etag:%229520f73-11b1-5763353822100%22	http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/carousel/images/arrows.png	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/carousel/images/arrows.png	(from http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/css/jetpack.css?ver=6.5)
01:51:13	10063/10063	---M--	200	added ('OK')	image/png	etag:%229520f76-274f-5763353822100%22	http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/carousel/images/arrows-2x.png	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/carousel/images/arrows-2x.png	(from http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/css/jetpack.css?ver=6.5)
01:51:14	1318/1318	---M--	200	added ('OK')	image/png	etag:%229520f75-526-5763353822100%22	http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite.png?5	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-spritee4da.png	(from http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/css/jetpack.css?ver=6.5)
01:51:15	2076/2076	---M--	200	added ('OK')	image/png	etag:%229520f70-81c-5763353822100%22	http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite-2x.png?5	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite-2xe4da.png	(from http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/css/jetpack.css?ver=6.5)
01:51:15	1009/1009	---M--	200	added ('OK')	image/png	etag:%22952119d-3f1-5763353afe7c0%22	http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	(from http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/css/jetpack.css?ver=6.5)
01:51:16	1944/1944	---M--	200	added ('OK')	image/png	etag:%22952119e-798-5763353afe7c0%22	http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	(from http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/css/jetpack.css?ver=6.5)
01:51:17	5704/5704	---M--	200	added ('OK')	image/png	etag:%229521189-1648-5763353afe7c0%22	http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	(from http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/css/jetpack.css?ver=6.5)
01:51:18	2039/2039	---M--	200	added ('OK')	image/png	etag:%22952118a-7f7-5763353afe7c0%22	http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	(from http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/css/jetpack.css?ver=6.5)
01:51:18	2072/2072	---M--	200	added ('OK')	image/png	etag:%229521188-818-5763353afe7c0%22	http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	(from http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/css/jetpack.css?ver=6.5)
01:51:19	160768/160768	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229521726-27400-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-solid-900.eot	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-solid-900.eot	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:51:22	21370/21370	---M--	200	added ('OK')	image/png	etag:%22508ff2f2-537a%22	https://secure.gravatar.com/images/grav-share-sprite.png	D:/asr/asr/secure.gravatar.com/images/grav-share-sprite.png	(from http://sikhreviewnorthamerica.com/wp-content/plugins/jetpack/css/jetpack.css?ver=6.5)
01:51:24	160768/160768	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229521726-27400-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-solid-900.eot?	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-solid-900d41d.eot	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:51:29	160548/160548	---M--	200	added ('OK')	font/ttf	etag:%229521733-27324-57633b134f200%22	http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-solid-900.ttf	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/webfonts/fa-solid-900.ttf	(from http://sikhreviewnorthamerica.com/wp-content/themes/eximious-magazine/assets/lib/font-awesome-v5/css/all.css?ver=4.9.6)
01:51:30	46947/46947	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2009:51:32%20GMT	http://sikhreviewnorthamerica.com/blog-2/	D:/asr/asr/sikhreviewnorthamerica.com/blog-2/index.html	(from http://sikhreviewnorthamerica.com/category/articles-and-news/)
01:51:31	43630/43630	---MC-	200	added ('OK')	application/rss+xml	etag:%226867c28a22b957e3d39de341be980a55%22	http://sikhreviewnorthamerica.com/category/articles-and-news/feed/	D:/asr/asr/sikhreviewnorthamerica.com/category/articles-and-news/feed/index.html	(from http://sikhreviewnorthamerica.com/category/articles-and-news/)
01:51:31	36177/36177	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2009:51:34%20GMT	http://sikhreviewnorthamerica.com/singh-uses-his-turban-to-save-life-of-bleeding-victim-in-new-zealand/	D:/asr/asr/sikhreviewnorthamerica.com/singh-uses-his-turban-to-save-life-of-bleeding-victim-in-new-zealand/index.html	(from http://sikhreviewnorthamerica.com/category/articles-and-news/)
01:51:37	31539/31539	---M--	200	added ('OK')	image/jpeg	etag:%22952094f-7b33-57446d3a6a5c0%22	http://sikhreviewnorthamerica.com/wp-content/uploads/2018/08/asr_10year-274x300.jpg	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/uploads/2018/08/asr_10year-274x300.jpg	(from http://sikhreviewnorthamerica.com/category/articles-and-news/)
01:51:38	37266/37266	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2009:51:40%20GMT	http://sikhreviewnorthamerica.com/mandeep-singh-who-saved-six-lives-from-a-crashed-burning-plane/	D:/asr/asr/sikhreviewnorthamerica.com/mandeep-singh-who-saved-six-lives-from-a-crashed-burning-plane/index.html	(from http://sikhreviewnorthamerica.com/category/articles-and-news/)
01:51:39	37113/37113	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2009:51:41%20GMT	http://sikhreviewnorthamerica.com/106-year-old-fauja-singh-to-start-birmingham-marathon-2/	D:/asr/asr/sikhreviewnorthamerica.com/106-year-old-fauja-singh-to-start-birmingham-marathon-2/index.html	(from http://sikhreviewnorthamerica.com/category/articles-and-news/)
01:51:43	78588/78588	---M--	200	added ('OK')	image/jpeg	etag:%229520957-132fc-574783162a840%22	http://sikhreviewnorthamerica.com/wp-content/uploads/2018/08/Fauja_Singh_in_acti_222195a.jpg	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/uploads/2018/08/Fauja_Singh_in_acti_222195a.jpg	(from http://sikhreviewnorthamerica.com/category/articles-and-news/)
01:51:44	28714/28714	---M--	200	added ('OK')	image/jpeg	etag:%229520aee-702a-57678908f0b40%22	http://sikhreviewnorthamerica.com/wp-content/uploads/2018/09/July-2016-520x250.jpg	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/uploads/2018/09/July-2016-520x250.jpg	(from http://sikhreviewnorthamerica.com/category/magazines/)
01:51:47	16307/16307	---MC-	200	added ('OK')	application/rss+xml	etag:%226867c28a22b957e3d39de341be980a55%22	http://sikhreviewnorthamerica.com/category/magazines/feed/	D:/asr/asr/sikhreviewnorthamerica.com/category/magazines/feed/index.html	(from http://sikhreviewnorthamerica.com/category/magazines/)
01:51:49	29434/29434	---M--	200	added ('OK')	image/jpeg	etag:%229520ab5-72fa-5767888b0e240%22	http://sikhreviewnorthamerica.com/wp-content/uploads/2018/09/April-2015-520x250.jpg	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/uploads/2018/09/April-2015-520x250.jpg	(from http://sikhreviewnorthamerica.com/category/magazines/)
01:51:52	29985/29985	---M--	200	added ('OK')	image/jpeg	etag:%229520ab9-7521-576788f0250c0%22	http://sikhreviewnorthamerica.com/wp-content/uploads/2018/09/January-2015-520x250.jpg	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/uploads/2018/09/January-2015-520x250.jpg	(from http://sikhreviewnorthamerica.com/category/magazines/)
01:51:54	29182/29182	---M--	200	added ('OK')	image/jpeg	etag:%229520afd-71fe-5767885b5f1c0%22	http://sikhreviewnorthamerica.com/wp-content/uploads/2018/09/April-2014-520x250.jpg	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/uploads/2018/09/April-2014-520x250.jpg	(from http://sikhreviewnorthamerica.com/category/magazines/)
01:51:55	34054/34054	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2009:51:57%20GMT	http://sikhreviewnorthamerica.com/north-american-sikh-review-magazine-edition-october-2013/	D:/asr/asr/sikhreviewnorthamerica.com/north-american-sikh-review-magazine-edition-october-2013/index.html	(from http://sikhreviewnorthamerica.com/category/magazines/)
01:51:57	29827/29827	---M--	200	added ('OK')	image/jpeg	etag:%229520ab0-7483-57688f4aa8900%22	http://sikhreviewnorthamerica.com/wp-content/uploads/2018/09/October-2013-520x250.jpg	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/uploads/2018/09/October-2013-520x250.jpg	(from http://sikhreviewnorthamerica.com/category/magazines/)
01:51:58	34032/34032	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2009:52:00%20GMT	http://sikhreviewnorthamerica.com/north-american-sikh-review-magazine-edition-april-2013/	D:/asr/asr/sikhreviewnorthamerica.com/north-american-sikh-review-magazine-edition-april-2013/index.html	(from http://sikhreviewnorthamerica.com/category/magazines/)
01:52:00	29396/29396	---M--	200	added ('OK')	image/jpeg	etag:%229520adb-72d4-57678814ccb40%22	http://sikhreviewnorthamerica.com/wp-content/uploads/2018/09/April-2013-520x250.jpg	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/uploads/2018/09/April-2013-520x250.jpg	(from http://sikhreviewnorthamerica.com/category/magazines/)
01:52:01	33990/33990	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2009:52:03%20GMT	http://sikhreviewnorthamerica.com/north-american-sikh-review-magazine-edition-july-2012/	D:/asr/asr/sikhreviewnorthamerica.com/north-american-sikh-review-magazine-edition-july-2012/index.html	(from http://sikhreviewnorthamerica.com/category/magazines/)
01:52:03	29238/29238	---M--	200	added ('OK')	image/jpeg	etag:%229520aa3-7236-576788fe73280%22	http://sikhreviewnorthamerica.com/wp-content/uploads/2018/09/July-2012-520x250.jpg	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/uploads/2018/09/July-2012-520x250.jpg	(from http://sikhreviewnorthamerica.com/category/magazines/)
01:52:04	34058/34058	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2009:52:07%20GMT	http://sikhreviewnorthamerica.com/north-american-sikh-review-magazine-edition-october-2011/	D:/asr/asr/sikhreviewnorthamerica.com/north-american-sikh-review-magazine-edition-october-2011/index.html	(from http://sikhreviewnorthamerica.com/category/magazines/)
01:52:06	30216/30216	---M--	200	added ('OK')	image/jpeg	etag:%229520a69-7608-57678ae1f6740%22	http://sikhreviewnorthamerica.com/wp-content/uploads/2018/09/October-2011-520x250.jpg	D:/asr/asr/sikhreviewnorthamerica.com/wp-content/uploads/2018/09/October-2011-520x250.jpg	(from http://sikhreviewnorthamerica.com/category/magazines/)
01:52:07	34080/34080	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Nov%202020%2009:52:10%20GMT	http://sikhreviewnorthamerica.com/north-american-sikh-review-magazine-edition-october-2010/	D:/asr/asr/sikhreviewnorthamerica.com/north-american-sikh-review-magazine-edition-october-2010/index.html	(from http://sikhreviewnorthamerica.com/category/magazines/)
